doc_id,matched_terms,fit_labels,fit_count
FI_000457,mobile payments; m-pesa; blockchain,FIT1_Mobile_Money; FIT8_Blockchain_DLT,2
FI_000458,blockchain,FIT8_Blockchain_DLT,1
FI_000459,alternative data; credit scoring,FIT3_Behavioral_Credit_Risk,1
FI_000460,financial literacy; financial capability; financial education; financial knowledge,FIT6_Financial_Education,1
FI_000461,financial literacy; financial capability; financial education; financial knowledge,FIT6_Financial_Education,1
FI_000462,financial literacy; financial capability,FIT6_Financial_Education,1
FI_000463,financial literacy,FIT6_Financial_Education,1
FI_000464,mobile wallet; mobile payment,FIT1_Mobile_Money,1
FI_000465,credit scoring; smart contract; blockchain; smart contracts,FIT3_Behavioral_Credit_Risk; FIT8_Blockchain_DLT,2
FI_000466,blockchain,FIT8_Blockchain_DLT,1
FI_000467,mobile money; anti-money laundering; consumer protection,FIT1_Mobile_Money; FIT5_Adapted_Regulation,2
FI_000468,mobile money; agent banking; consumer protection,FIT1_Mobile_Money; FIT2_Nonbank_Distribution; FIT5_Adapted_Regulation,3
FI_000469,mobile money,FIT1_Mobile_Money,1
FI_000470,mobile financial services; mobile money; remittance; consumer protection; blockchain,FIT1_Mobile_Money; FIT4_Workers_Remittances; FIT5_Adapted_Regulation; FIT8_Blockchain_DLT,4
FI_000471,mobile money; non-banking,FIT1_Mobile_Money; FIT2_Nonbank_Distribution,2
FI_000472,m-pesa; credit scoring; alternative credit; microcredit,FIT1_Mobile_Money; FIT3_Behavioral_Credit_Risk; FIT7_Microfinance_Models,3
FI_000473,mobile money; cryptocurrencies; blockchain,FIT1_Mobile_Money; FIT8_Blockchain_DLT,2
FI_000474,financial literacy,FIT6_Financial_Education,1
FI_000475,financial literacy; financial education,FIT6_Financial_Education,1
FI_000476,financial literacy,FIT6_Financial_Education,1
FI_000477,financial literacy; financial capability,FIT6_Financial_Education,1
FI_000478,blockchain,FIT8_Blockchain_DLT,1
FI_000479,microfinance,FIT7_Microfinance_Models,1
FI_000480,credit scoring,FIT3_Behavioral_Credit_Risk,1
FI_000481,financial literacy; financial awareness,FIT6_Financial_Education,1
FI_000482,financial literacy,FIT6_Financial_Education,1
FI_000483,nonbank; cryptocurrencies,FIT2_Nonbank_Distribution; FIT8_Blockchain_DLT,2
FI_000484,mobile money; financial literacy,FIT1_Mobile_Money; FIT6_Financial_Education,2
FI_000485,roscas; rosca,FIT7_Microfinance_Models,1
FI_000486,mobile payments,FIT1_Mobile_Money,1
FI_000487,cbdc; central bank digital currency; central bank digital currencies,FIT8_Blockchain_DLT,1
FI_000488,,,0
FI_000489,,,0
FI_000490,distributed ledger; blockchain; distributed ledger technology; dlt,FIT8_Blockchain_DLT,1
FI_000491,cbdc; central bank digital currency; central bank digital currencies,FIT8_Blockchain_DLT,1
FI_000492,blockchain,FIT8_Blockchain_DLT,1
FI_000493,mobile payment; microfinance; blockchain; smart contracts,FIT1_Mobile_Money; FIT7_Microfinance_Models; FIT8_Blockchain_DLT,3
FI_000494,financial literacy,FIT6_Financial_Education,1
FI_000495,microfinance,FIT7_Microfinance_Models,1
FI_000496,mobile payments; mobile money; microfinance; microfinance institutions,FIT1_Mobile_Money; FIT7_Microfinance_Models,2
FI_000497,microcredit; group loans; microfinance institution; microfinance,FIT7_Microfinance_Models,1
FI_000498,financial literacy,FIT6_Financial_Education,1
FI_000499,,,0
FI_000500,financial literacy; financial capability,FIT6_Financial_Education,1
FI_000501,,,0
FI_000502,,,0
FI_000503,mobile payments; mobile money; mobile payment; microfinance,FIT1_Mobile_Money; FIT7_Microfinance_Models,2
FI_000504,financial literacy; financial capability; financial knowledge,FIT6_Financial_Education,1
FI_000505,financial capability; financial education,FIT6_Financial_Education,1
FI_000506,financial literacy; financial capability,FIT6_Financial_Education,1
FI_000507,financial literacy; financial capability; financial education,FIT6_Financial_Education,1
FI_000508,financial literacy; financial capability,FIT6_Financial_Education,1
FI_000509,financial literacy; financial education,FIT6_Financial_Education,1
FI_000510,financial capability; financial education; financial capabilities,FIT6_Financial_Education,1
FI_000511,microfinance; microfinance institutions,FIT7_Microfinance_Models,1
FI_000512,financial literacy,FIT6_Financial_Education,1
FI_000513,financial literacy; financial knowledge,FIT6_Financial_Education,1
FI_000514,mobile financial services; mobile money; blockchain,FIT1_Mobile_Money; FIT8_Blockchain_DLT,2
FI_000515,mobile money; non-bank; money transfer; remittance; blockchain,FIT1_Mobile_Money; FIT2_Nonbank_Distribution; FIT4_Workers_Remittances; FIT8_Blockchain_DLT,4
FI_000516,agent banking,FIT2_Nonbank_Distribution,1
FI_000517,consumer protection,FIT5_Adapted_Regulation,1
FI_000518,financial awareness; financial capability; financial knowledge,FIT6_Financial_Education,1
FI_000519,,,0
FI_000520,consumer protection; financial literacy; financial education; financial knowledge,FIT5_Adapted_Regulation; FIT6_Financial_Education,2
FI_000521,microcredit,FIT7_Microfinance_Models,1
FI_000522,financial education,FIT6_Financial_Education,1
FI_000523,financial literacy; financial knowledge,FIT6_Financial_Education,1
FI_000524,mobile payments; mobile payment,FIT1_Mobile_Money,1
FI_000525,,,0
FI_000526,blockchain,FIT8_Blockchain_DLT,1
FI_000527,,,0
FI_000528,financial literacy; financial capability,FIT6_Financial_Education,1
FI_000529,consumer protection; financial literacy; financial education; financial knowledge,FIT5_Adapted_Regulation; FIT6_Financial_Education,2
FI_000530,blockchain,FIT8_Blockchain_DLT,1
FI_000531,financial literacy,FIT6_Financial_Education,1
FI_000532,remittances; migrant remittances,FIT4_Workers_Remittances,1
FI_000533,,,0
FI_000534,credit scoring,FIT3_Behavioral_Credit_Risk,1
FI_000535,mfis; microfinance; microfinance institutions,FIT7_Microfinance_Models,1
FI_000536,remittances; mfis; microfinance; microfinance institutions,FIT4_Workers_Remittances; FIT7_Microfinance_Models,2
FI_000537,microfinance,FIT7_Microfinance_Models,1
FI_000538,consumer protection; financial regulation; financial education,FIT5_Adapted_Regulation; FIT6_Financial_Education,2
FI_000539,mobile money; microfinance,FIT1_Mobile_Money; FIT7_Microfinance_Models,2
FI_000540,,,0
FI_000541,remittances; remittance,FIT4_Workers_Remittances,1
FI_000542,microcredit; microfinance institution; microfinance; microfinance institutions,FIT7_Microfinance_Models,1
FI_000543,,,0
FI_000544,,,0
FI_000545,financial education,FIT6_Financial_Education,1
FI_000546,microfinance,FIT7_Microfinance_Models,1
FI_000547,microcredit; microfinance; microfinance institutions,FIT7_Microfinance_Models,1
FI_000548,microcredit; microfinance,FIT7_Microfinance_Models,1
FI_000549,,,0
FI_000550,,,0
FI_000551,financial literacy; financial capability; financial education,FIT6_Financial_Education,1
FI_000552,financial literacy; financial capability; financial education,FIT6_Financial_Education,1
FI_000553,financial literacy,FIT6_Financial_Education,1
FI_000554,financial capability; financial education,FIT6_Financial_Education,1
FI_000555,financial literacy; financial education,FIT6_Financial_Education,1
FI_000556,financial literacy; financial capability; financial education,FIT6_Financial_Education,1
FI_000557,banking agents; money transfer; remittance,FIT2_Nonbank_Distribution; FIT4_Workers_Remittances,2
FI_000558,mfi; microfinance; microfinance institutions,FIT7_Microfinance_Models,1
FI_000559,consumer protection; financial literacy; financial capability,FIT5_Adapted_Regulation; FIT6_Financial_Education,2
FI_000560,digital wallet; mobile wallet,FIT1_Mobile_Money,1
FI_000561,,,0
FI_000562,microcredit; mfis; microfinance; microfinance institutions,FIT7_Microfinance_Models,1
FI_000563,mobile money,FIT1_Mobile_Money,1
FI_000564,non-banking; non-bank,FIT2_Nonbank_Distribution,1
FI_000565,microfinance; microfinance institutions,FIT7_Microfinance_Models,1
FI_000566,mobile money; non-bank,FIT1_Mobile_Money; FIT2_Nonbank_Distribution,2
FI_000567,financial regulation; regulatory sandbox,FIT5_Adapted_Regulation,1
FI_000568,non-banking; remittance; financial regulation; blockchain,FIT2_Nonbank_Distribution; FIT4_Workers_Remittances; FIT5_Adapted_Regulation; FIT8_Blockchain_DLT,4
FI_000569,,,0
FI_000570,mobile money; remittances,FIT1_Mobile_Money; FIT4_Workers_Remittances,2
FI_000571,remittances; remittance; dlt; blockchain; stablecoins; distributed ledger technology; distributed ledger,FIT4_Workers_Remittances; FIT8_Blockchain_DLT,2
FI_000572,microfinance,FIT7_Microfinance_Models,1
FI_000573,financial literacy; microfinance,FIT6_Financial_Education; FIT7_Microfinance_Models,2
FI_000574,remittances,FIT4_Workers_Remittances,1
FI_000575,microfinance; microfinance institutions,FIT7_Microfinance_Models,1
FI_000576,digital wallet; digital wallets; mobile wallets,FIT1_Mobile_Money,1
FI_000577,digital wallets,FIT1_Mobile_Money,1
FI_000578,microfinance; blockchain,FIT7_Microfinance_Models; FIT8_Blockchain_DLT,2
FI_000579,,,0
FI_000580,mfis; mfi; microfinance; microfinance institutions,FIT7_Microfinance_Models,1
FI_000581,microfinance; microfinance institutions,FIT7_Microfinance_Models,1
FI_000582,microfinance; microfinance institutions,FIT7_Microfinance_Models,1
FI_000583,microfinance institution; mfis; microfinance; microfinance institutions,FIT7_Microfinance_Models,1
FI_000584,mobile money,FIT1_Mobile_Money,1
FI_000585,microfinance,FIT7_Microfinance_Models,1
FI_000586,non-banking,FIT2_Nonbank_Distribution,1
FI_000587,mobile payment,FIT1_Mobile_Money,1
FI_000588,,,0
FI_000589,digital wallet; digital wallets; blockchain,FIT1_Mobile_Money; FIT8_Blockchain_DLT,2
FI_000590,digital wallets; cryptocurrencies,FIT1_Mobile_Money; FIT8_Blockchain_DLT,2
FI_000591,smart contract; blockchain; smart contracts,FIT8_Blockchain_DLT,1
FI_000592,mfis; microfinance; microfinance institutions,FIT7_Microfinance_Models,1
FI_000593,blockchain,FIT8_Blockchain_DLT,1
FI_000594,microfinance,FIT7_Microfinance_Models,1
FI_000595,mobile payments; central bank digital currency,FIT1_Mobile_Money; FIT8_Blockchain_DLT,2
FI_000596,,,0
FI_000597,cross-border payments; consumer protection; financial regulation; prudential regulation; stablecoins; cbdc,FIT4_Workers_Remittances; FIT5_Adapted_Regulation; FIT8_Blockchain_DLT,3
FI_000598,smart contract; blockchain,FIT8_Blockchain_DLT,1
FI_000599,digital wallet; digital wallets; financial knowledge,FIT1_Mobile_Money; FIT6_Financial_Education,2
FI_000600,mobile payments; digital wallets; blockchain,FIT1_Mobile_Money; FIT8_Blockchain_DLT,2
FI_000601,financial literacy; financial education; financial skills,FIT6_Financial_Education,1
FI_000602,cbdc; blockchain; central bank digital currency; central bank digital currencies,FIT8_Blockchain_DLT,1
FI_000603,blockchain; smart contracts,FIT8_Blockchain_DLT,1
FI_000604,remittance; blockchain,FIT4_Workers_Remittances; FIT8_Blockchain_DLT,2
FI_000605,cryptocurrencies; blockchain; cryptocurrency,FIT8_Blockchain_DLT,1
FI_000606,consumer protection; blockchain,FIT5_Adapted_Regulation; FIT8_Blockchain_DLT,2
FI_000607,financial literacy; financial knowledge,FIT6_Financial_Education,1
FI_000608,financial literacy,FIT6_Financial_Education,1
FI_000609,microfinance,FIT7_Microfinance_Models,1
FI_000610,,,0
FI_000611,financial literacy,FIT6_Financial_Education,1
FI_000612,financial literacy,FIT6_Financial_Education,1
FI_000613,blockchain,FIT8_Blockchain_DLT,1
FI_000614,blockchain; cryptocurrency,FIT8_Blockchain_DLT,1
FI_000615,,,0
FI_000616,consumer protection; blockchain,FIT5_Adapted_Regulation; FIT8_Blockchain_DLT,2
FI_000617,mobile payments; mobile payment,FIT1_Mobile_Money,1
FI_000618,mobile financial services; mobile financial service; mobile money; financial literacy; microcredit; microfinance,FIT1_Mobile_Money; FIT6_Financial_Education; FIT7_Microfinance_Models,3
FI_000619,mobile money; remittances,FIT1_Mobile_Money; FIT4_Workers_Remittances,2
FI_000620,,,0
FI_000621,financial literacy; financial education,FIT6_Financial_Education,1
FI_000622,microcredit; microfinance,FIT7_Microfinance_Models,1
FI_000623,,,0
FI_000624,financial literacy,FIT6_Financial_Education,1
FI_000625,mobile money; credit scoring; financial education; microfinance,FIT1_Mobile_Money; FIT3_Behavioral_Credit_Risk; FIT6_Financial_Education; FIT7_Microfinance_Models,4
FI_000626,mobile money,FIT1_Mobile_Money,1
FI_000627,blockchain,FIT8_Blockchain_DLT,1
FI_000628,financial literacy; financial knowledge,FIT6_Financial_Education,1
FI_000629,mobile payments; financial literacy,FIT1_Mobile_Money; FIT6_Financial_Education,2
FI_000630,financial literacy,FIT6_Financial_Education,1
FI_000631,financial literacy; financial education,FIT6_Financial_Education,1
FI_000632,,,0
FI_000633,financial literacy,FIT6_Financial_Education,1
FI_000634,financial literacy; financial education,FIT6_Financial_Education,1
FI_000635,digital wallets,FIT1_Mobile_Money,1
FI_000636,financial literacy,FIT6_Financial_Education,1
FI_000637,financial literacy,FIT6_Financial_Education,1
FI_000638,consumer protection; financial literacy,FIT5_Adapted_Regulation; FIT6_Financial_Education,2
FI_000639,financial capabilities,FIT6_Financial_Education,1
FI_000640,mobile wallet; mobile wallets,FIT1_Mobile_Money,1
FI_000641,mobile wallet; mobile payment; mobile wallets,FIT1_Mobile_Money,1
FI_000642,consumer protection; blockchain,FIT5_Adapted_Regulation; FIT8_Blockchain_DLT,2
FI_000643,financial literacy,FIT6_Financial_Education,1
FI_000644,,,0
FI_000645,mobile wallets; blockchain,FIT1_Mobile_Money; FIT8_Blockchain_DLT,2
FI_000646,,,0
FI_000647,anti-money laundering; central bank digital currency; cryptocurrency; cryptocurrencies,FIT5_Adapted_Regulation; FIT8_Blockchain_DLT,2
FI_000648,digital wallets,FIT1_Mobile_Money,1
FI_000649,digital wallet; mobile payment; cryptocurrencies; blockchain; cryptocurrency,FIT1_Mobile_Money; FIT8_Blockchain_DLT,2
FI_000650,anti-money laundering; cbdc; central bank digital currencies,FIT5_Adapted_Regulation; FIT8_Blockchain_DLT,2
FI_000651,cbdc; central bank digital currency; central bank digital currencies,FIT8_Blockchain_DLT,1
FI_000652,cryptocurrencies; central bank digital currencies,FIT8_Blockchain_DLT,1
FI_000653,microcredit; microfinance; microfinance institution; mfis; microfinance institutions; mfi,FIT7_Microfinance_Models,1
FI_000654,microcredit; microfinance institution; microfinance,FIT7_Microfinance_Models,1
FI_000655,microfinance; microfinance institutions,FIT7_Microfinance_Models,1
FI_000656,,,0
FI_000657,,,0
FI_000658,mobile money,FIT1_Mobile_Money,1
FI_000659,mobile money,FIT1_Mobile_Money,1
FI_000660,mobile money,FIT1_Mobile_Money,1
FI_000661,mobile money; remittances; remittance,FIT1_Mobile_Money; FIT4_Workers_Remittances,2
FI_000662,mobile money; consumer protection,FIT1_Mobile_Money; FIT5_Adapted_Regulation,2
FI_000663,financial literacy,FIT6_Financial_Education,1
FI_000664,,,0
FI_000665,mobile money,FIT1_Mobile_Money,1
FI_000666,mfis; microfinance; microfinance institutions,FIT7_Microfinance_Models,1
FI_000667,financial literacy,FIT6_Financial_Education,1
FI_000668,remittances; remittance; blockchain,FIT4_Workers_Remittances; FIT8_Blockchain_DLT,2
FI_000669,financial literacy; financial knowledge,FIT6_Financial_Education,1
FI_000670,,,0
FI_000671,blockchain,FIT8_Blockchain_DLT,1
FI_000672,,,0
FI_000673,blockchain; smart contracts,FIT8_Blockchain_DLT,1
FI_000674,,,0
FI_000675,microfinance; microfinance institutions,FIT7_Microfinance_Models,1
FI_000676,,,0
FI_000677,digital wallet; digital wallets,FIT1_Mobile_Money,1
FI_000678,financial literacy,FIT6_Financial_Education,1
FI_000679,mfis; mfi; microfinance; microfinance institutions,FIT7_Microfinance_Models,1
FI_000680,remittances; blockchain,FIT4_Workers_Remittances; FIT8_Blockchain_DLT,2
FI_000681,blockchain; cryptocurrency,FIT8_Blockchain_DLT,1
FI_000682,credit scoring,FIT3_Behavioral_Credit_Risk,1
FI_000683,stablecoins; smart contract; blockchain; cryptocurrency,FIT8_Blockchain_DLT,1
FI_000684,,,0
FI_000685,,,0
FI_000686,remittances,FIT4_Workers_Remittances,1
FI_000687,remittances,FIT4_Workers_Remittances,1
FI_000688,microfinance,FIT7_Microfinance_Models,1
FI_000689,,,0
FI_000690,group loans; mfis; microfinance; microfinance institutions,FIT7_Microfinance_Models,1
FI_000691,,,0
FI_000692,,,0
FI_000693,mobile payment,FIT1_Mobile_Money,1
FI_000694,,,0
FI_000695,,,0
FI_000696,psychometric; financial capability,FIT3_Behavioral_Credit_Risk; FIT6_Financial_Education,2
FI_000697,,,0
FI_000698,mobile money,FIT1_Mobile_Money,1
FI_000699,financial capability,FIT6_Financial_Education,1
FI_000700,microcredit; microfinance; microfinance institutions,FIT7_Microfinance_Models,1
FI_000701,,,0
FI_000702,,,0
FI_000703,blockchain,FIT8_Blockchain_DLT,1
FI_000704,,,0
FI_000705,,,0
FI_000706,microfinance,FIT7_Microfinance_Models,1
FI_000707,microfinance,FIT7_Microfinance_Models,1
FI_000708,microcredit; microfinance; mfis; microfinance institutions; mfi,FIT7_Microfinance_Models,1
FI_000709,,,0
FI_000710,microfinance; microfinance institution; mfis; microfinance institutions; mfi,FIT7_Microfinance_Models,1
FI_000711,microfinance,FIT7_Microfinance_Models,1
FI_000712,consumer protection; cryptocurrency,FIT5_Adapted_Regulation; FIT8_Blockchain_DLT,2
FI_000713,,,0
FI_000714,financial capabilities,FIT6_Financial_Education,1
FI_000715,consumer protection; financial regulation; financial capability,FIT5_Adapted_Regulation; FIT6_Financial_Education,2
FI_000716,,,0
FI_000717,financial education,FIT6_Financial_Education,1
